Date,Code,LongSellValue,ShortSellWithoutMarginValue,MarginSellNewValue,MarginSellCloseValue,LongBuyValue,MarginBuyNewValue,MarginBuyCloseValue,LongSellVolume,ShortSellWithoutMarginVolume,MarginSellNewVolume,MarginSellCloseVolume,LongBuyVolume,MarginBuyNewVolume,MarginBuyCloseVolume,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume,MorningOpen,MorningHigh,MorningLow,MorningClose,MorningUpperLimit,MorningLowerLimit,MorningVolume,MorningTurnoverValue,MorningAdjustmentOpen,MorningAdjustmentHigh,MorningAdjustmentLow,MorningAdjustmentClose,MorningAdjustmentVolume,AfternoonOpen,AfternoonHigh,AfternoonLow,AfternoonClose,AfternoonUpperLimit,AfternoonLowerLimit,AfternoonVolume,AfternoonTurnoverValue,AfternoonAdjustmentOpen,AfternoonAdjustmentHigh,AfternoonAdjustmentLow,AfternoonAdjustmentClose,AfternoonAdjustmentVolume,OpenCloseReturn,OpenCloseReturnRatio
2022-04-22,84110,3097668500.0,2914846500.0,288511300.0,479507100.0,5736376750.0,712802900.0,331353750.0,1947900.0,1833300.0,181200.0,301400.0,3607000.0,448300.0,208500.0,1597.5,1599.5,1581.0,1590.5,0,0,4263800.0,6780533400.0,1.0,1597.5,1599.5,1581.0,1590.5,4263800.0,1597.5,1599.5,1581.0,1590.0,0,0,2298700.0,3653134150.0,1597.5,1599.5,1581.0,1590.0,2298700.0,1590.0,1596.0,1588.5,1590.5,0,0,1965100.0,3127399250.0,1590.0,1596.0,1588.5,1590.5,1965100.0,-7.0,-0.4381846635367762
2022-04-25,84110,3107534750.0,3156844650.0,533492850.0,427981100.0,6064779350.0,539653500.0,621420500.0,1978300.0,2009300.0,340500.0,272800.0,3859900.0,345100.0,395900.0,1555.0,1577.0,1555.0,1573.5,0,0,4600900.0,7225853350.0,1.0,1555.0,1577.0,1555.0,1573.5,4600900.0,1555.0,1576.5,1555.0,1567.5,0,0,2299700.0,3605291500.0,1555.0,1576.5,1555.0,1567.5,2299700.0,1569.0,1577.0,1567.5,1573.5,0,0,2301200.0,3620561850.0,1569.0,1577.0,1567.5,1573.5,2301200.0,18.5,1.1897106109324758
2022-04-26,84110,3378944300.0,4252737100.0,316125900.0,325140450.0,7140428700.0,543883050.0,588636000.0,2154100.0,2709500.0,201400.0,207100.0,4550500.0,346500.0,375100.0,1567.5,1576.5,1563.0,1565.5,0,0,5272100.0,8272947750.0,1.0,1567.5,1576.5,1563.0,1565.5,5272100.0,1567.5,1576.5,1563.0,1567.0,0,0,2417000.0,3796595800.0,1567.5,1576.5,1563.0,1567.0,2417000.0,1566.0,1574.0,1565.0,1565.5,0,0,2855100.0,4476351950.0,1566.0,1574.0,1565.0,1565.5,2855100.0,-2.0,-0.12759170653907495
2022-04-27,84110,4654020350.0,5800303400.0,342218950.0,325264700.0,9947903850.0,806446200.0,367457350.0,3004100.0,3744800.0,220700.0,209800.0,6422100.0,520300.0,237000.0,1555.0,1557.5,1545.0,1545.0,0,0,7179400.0,11121807400.0,1.0,1555.0,1557.5,1545.0,1545.0,7179400.0,1555.0,1557.5,1547.0,1551.0,0,0,2817400.0,4372187900.0,1555.0,1557.5,1547.0,1551.0,2817400.0,1549.5,1554.5,1545.0,1545.0,0,0,4362000.0,6749619500.0,1549.5,1554.5,1545.0,1545.0,4362000.0,-10.0,-0.6430868167202572
2022-04-28,84110,6925414950.0,5402178500.0,728751000.0,894564750.0,12865585400.0,528548900.0,556774900.0,4423400.0,3454000.0,466300.0,572600.0,8221200.0,338900.0,356200.0,1539.5,1578.5,1535.5,1578.5,0,0,8916300.0,13950909200.0,1.0,1539.5,1578.5,1535.5,1578.5,8916300.0,1539.5,1562.0,1535.5,1559.0,0,0,3391600.0,5262813600.0,1539.5,1562.0,1535.5,1559.0,3391600.0,1559.0,1578.5,1557.0,1578.5,0,0,5524700.0,8688095600.0,1559.0,1578.5,1557.0,1578.5,5524700.0,39.0,2.5332900292302694
2022-05-02,84110,4373704950.0,3601759500.0,378586000.0,550332050.0,7889138700.0,593685050.0,421558750.0,2794700.0,2300800.0,242000.0,351300.0,5039600.0,379900.0,269300.0,1557.0,1571.5,1556.0,1567.0,0,0,5688800.0,8904382500.0,1.0,1557.0,1571.5,1556.0,1567.0,5688800.0,1557.0,1571.5,1556.0,1566.0,0,0,2623600.0,4098831350.0,1557.0,1571.5,1556.0,1566.0,2623600.0,1565.5,1571.5,1565.5,1567.0,0,0,3065200.0,4805551150.0,1565.5,1571.5,1565.5,1567.0,3065200.0,10.0,0.6422607578676942
2022-05-06,84110,7566032850.0,3850631800.0,531926350.0,1205453650.0,12113332150.0,709934500.0,330778000.0,4758700.0,2422600.0,334900.0,759000.0,7619700.0,447100.0,208400.0,1582.0,1598.5,1577.5,1591.5,0,0,8275200.0,13154044650.0,1.0,1582.0,1598.5,1577.5,1591.5,8275200.0,1582.0,1593.0,1577.5,1592.0,0,0,3436600.0,5447149300.0,1582.0,1593.0,1577.5,1592.0,3436600.0,1592.0,1598.5,1589.5,1591.5,0,0,4838600.0,7706895350.0,1592.0,1598.5,1589.5,1591.5,4838600.0,9.5,0.6005056890012642
2022-05-09,84110,6958856950.0,5769811000.0,573330800.0,853059950.0,13257820900.0,515230600.0,382007200.0,4357100.0,3614600.0,358900.0,533800.0,8302600.0,322600.0,239200.0,1595.0,1606.5,1590.0,1592.5,0,0,8864400.0,14155058700.0,1.0,1595.0,1606.5,1590.0,1592.5,8864400.0,1595.0,1606.5,1590.0,1598.0,0,0,4449600.0,7112297100.0,1595.0,1606.5,1590.0,1598.0,4449600.0,1598.0,1601.0,1590.5,1592.5,0,0,4414800.0,7042761600.0,1598.0,1601.0,1590.5,1592.5,4414800.0,-2.5,-0.1567398119122257
2022-05-10,84110,3210619250.0,4797317750.0,360595250.0,392166750.0,7746985700.0,561000700.0,452712600.0,2026900.0,3030800.0,227600.0,247600.0,4892100.0,354300.0,286500.0,1590.0,1594.0,1572.0,1585.0,0,0,5532900.0,8760699000.0,1.0,1590.0,1594.0,1572.0,1585.0,5532900.0,1590.0,1594.0,1572.0,1587.5,0,0,2677100.0,4230658150.0,1590.0,1594.0,1572.0,1587.5,2677100.0,1584.0,1591.5,1581.5,1585.0,0,0,2855800.0,4530040850.0,1584.0,1591.5,1581.5,1585.0,2855800.0,-5.0,-0.3144654088050315
2022-05-11,84110,6366443750.0,8728608600.0,146657600.0,372223650.0,13390030300.0,1783366500.0,440536800.0,4114600.0,5641800.0,94500.0,240600.0,8656900.0,1150800.0,283800.0,1563.0,1566.5,1538.0,1538.0,0,0,10091500.0,15613933600.0,1.0,1563.0,1566.5,1538.0,1538.0,10091500.0,1563.0,1566.5,1546.0,1552.0,0,0,4532100.0,7040473750.0,1563.0,1566.5,1546.0,1552.0,4532100.0,1552.0,1553.0,1538.0,1538.0,0,0,5559400.0,8573459850.0,1552.0,1553.0,1538.0,1538.0,5559400.0,-25.0,-1.599488163787588
2022-05-12,84110,4545589950.0,6146234250.0,243667450.0,525874800.0,10579221500.0,685871200.0,196273750.0,2963600.0,4004300.0,158100.0,340700.0,6892500.0,446400.0,127800.0,1545.0,1552.0,1524.5,1526.5,0,0,7466700.0,11461366450.0,1.0,1545.0,1552.0,1524.5,1526.5,7466700.0,1545.0,1552.0,1538.0,1543.0,0,0,2528300.0,3906923950.0,1545.0,1552.0,1538.0,1543.0,2528300.0,1541.0,1541.5,1524.5,1526.5,0,0,4938400.0,7554442500.0,1541.0,1541.5,1524.5,1526.5,4938400.0,-18.5,-1.197411003236246
2022-05-13,84110,6564441100.0,4704190850.0,356150950.0,687650300.0,11100900350.0,931817500.0,279715350.0,4291500.0,3079100.0,232800.0,449600.0,7259200.0,610800.0,183000.0,1523.0,1538.5,1516.0,1531.0,0,0,8053000.0,12312433200.0,1.0,1523.0,1538.5,1516.0,1531.0,8053000.0,1523.0,1534.0,1516.0,1533.5,0,0,3686600.0,5620974200.0,1523.0,1534.0,1516.0,1533.5,3686600.0,1536.5,1538.5,1530.5,1531.0,0,0,4366400.0,6691459000.0,1536.5,1538.5,1530.5,1531.0,4366400.0,8.0,0.5252790544977018
2022-05-16,84110,7096502000.0,13088641350.0,478541350.0,789928000.0,18653394700.0,2246889750.0,553328250.0,4702700.0,8682500.0,316800.0,524200.0,12371100.0,1489100.0,366000.0,1529.5,1532.0,1497.0,1499.0,0,0,14226200.0,21453612700.0,1.0,1529.5,1532.0,1497.0,1499.0,14226200.0,1529.5,1532.0,1505.0,1507.0,0,0,6247800.0,9472595500.0,1529.5,1532.0,1505.0,1507.0,6247800.0,1507.0,1513.0,1497.0,1499.0,0,0,7978400.0,11981017200.0,1507.0,1513.0,1497.0,1499.0,7978400.0,-30.5,-1.9941157240928407
2022-05-17,84110,10661772550.0,9591071450.0,336417500.0,566424800.0,19894379600.0,973768750.0,287537950.0,7133400.0,6415700.0,224700.0,377600.0,13308600.0,650700.0,192100.0,1500.0,1513.5,1486.5,1486.5,0,0,14151400.0,21155686300.0,1.0,1500.0,1513.5,1486.5,1486.5,14151400.0,1500.0,1513.5,1494.0,1497.0,0,0,5302900.0,7969173100.0,1500.0,1513.5,1494.0,1497.0,5302900.0,1496.5,1497.5,1486.5,1486.5,0,0,8848500.0,13186513200.0,1496.5,1497.5,1486.5,1486.5,8848500.0,-13.5,-0.8999999999999999
2022-05-18,84110,7286843600.0,5444902150.0,499538800.0,1025656050.0,12703855700.0,783582150.0,769502750.0,4816300.0,3597300.0,330800.0,677500.0,8395100.0,517900.0,508900.0,1497.0,1524.5,1495.5,1516.5,0,0,9421900.0,14256940600.0,1.0,1497.0,1524.5,1495.5,1516.5,9421900.0,1497.0,1524.5,1495.5,1514.5,0,0,5303700.0,8018001600.0,1497.0,1524.5,1495.5,1514.5,5303700.0,1512.5,1519.5,1510.5,1516.5,0,0,4118200.0,6238939000.0,1512.5,1519.5,1510.5,1516.5,4118200.0,19.5,1.3026052104208417
2022-05-19,84110,3591723950.0,4469287800.0,342585300.0,577828700.0,8113858450.0,624325950.0,243241350.0,2385400.0,2970900.0,227800.0,384000.0,5390100.0,416300.0,161700.0,1497.0,1515.5,1493.5,1511.5,0,0,5968100.0,8981425750.0,1.0,1497.0,1515.5,1493.5,1511.5,5968100.0,1497.0,1504.0,1493.5,1498.5,0,0,2745500.0,4112799250.0,1497.0,1504.0,1493.5,1498.5,2745500.0,1501.0,1515.5,1501.0,1511.5,0,0,3222600.0,4868626500.0,1501.0,1515.5,1501.0,1511.5,3222600.0,14.5,0.9686038744154977
2022-05-20,84110,4333046550.0,5861964600.0,287326250.0,548968850.0,9991504850.0,788366350.0,251435050.0,2869000.0,3884000.0,190700.0,363900.0,6617800.0,523200.0,166600.0,1504.5,1517.0,1500.5,1515.0,0,0,7307600.0,11031306250.0,1.0,1504.5,1517.0,1500.5,1515.0,7307600.0,1504.5,1517.0,1501.5,1510.5,0,0,2568800.0,3873731900.0,1504.5,1517.0,1501.5,1510.5,2568800.0,1511.0,1516.5,1500.5,1515.0,0,0,4738800.0,7157574350.0,1511.0,1516.5,1500.5,1515.0,4738800.0,10.5,0.6979062811565304
2022-05-23,84110,5671077550.0,4780021900.0,359386950.0,925885800.0,11044617950.0,449906850.0,241847400.0,3702000.0,3117500.0,234600.0,604600.0,7207200.0,293700.0,157800.0,1523.0,1543.0,1521.5,1533.5,0,0,7658700.0,11736372200.0,1.0,1523.0,1543.0,1521.5,1533.5,7658700.0,1523.0,1543.0,1521.5,1531.0,0,0,4293900.0,6579312000.0,1523.0,1543.0,1521.5,1531.0,4293900.0,1531.0,1538.0,1527.0,1533.5,0,0,3364800.0,5157060200.0,1531.0,1538.0,1527.0,1533.5,3364800.0,10.5,0.6894287590282338
2022-05-24,84110,4651784800.0,4267782100.0,224562100.0,733357300.0,8271923500.0,1403336950.0,202225850.0,3027800.0,2778500.0,146000.0,476800.0,5383900.0,913300.0,131900.0,1542.0,1548.0,1528.5,1530.5,0,0,6429100.0,9877486300.0,1.0,1542.0,1548.0,1528.5,1530.5,6429100.0,1542.0,1548.0,1532.5,1534.0,0,0,3434600.0,5291027250.0,1542.0,1548.0,1532.5,1534.0,3434600.0,1533.0,1536.5,1528.5,1530.5,0,0,2994500.0,4586459050.0,1533.0,1536.5,1528.5,1530.5,2994500.0,-11.5,-0.7457846952010376
2022-05-25,84110,3922637350.0,5242356600.0,135434400.0,243872150.0,8922944000.0,491797050.0,129559450.0,2571600.0,3435200.0,88700.0,159700.0,5848300.0,322000.0,84900.0,1526.5,1536.0,1522.5,1522.5,0,0,6255200.0,9544300500.0,1.0,1526.5,1536.0,1522.5,1522.5,6255200.0,1526.5,1536.0,1524.0,1527.5,0,0,1765500.0,2697870750.0,1526.5,1536.0,1524.0,1527.5,1765500.0,1527.0,1530.0,1522.5,1522.5,0,0,4489700.0,6846429750.0,1527.0,1530.0,1522.5,1522.5,4489700.0,-4.0,-0.26203734032099574
2022-05-26,84110,3693965000.0,4895379850.0,92790300.0,1298429700.0,8460269450.0,1403215300.0,117080100.0,2416100.0,3204700.0,60700.0,848300.0,5535100.0,918000.0,76700.0,1529.0,1536.5,1523.5,1524.5,0,0,6529800.0,9980564850.0,1.0,1529.0,1536.5,1523.5,1524.5,6529800.0,1529.0,1536.5,1527.0,1529.0,0,0,2716300.0,4159495500.0,1529.0,1536.5,1527.0,1529.0,2716300.0,1528.0,1531.0,1523.5,1524.5,0,0,3813500.0,5821069350.0,1528.0,1531.0,1523.5,1524.5,3813500.0,-4.5,-0.2943100065402224
2022-05-27,84110,6912584200.0,5358022650.0,276269450.0,906793600.0,12002819000.0,1297556800.0,153294100.0,4539900.0,3519800.0,181300.0,595200.0,7883700.0,851900.0,100600.0,1530.5,1531.5,1517.5,1521.5,0,0,8836200.0,13453669900.0,1.0,1530.5,1531.5,1517.5,1521.5,8836200.0,1530.5,1531.5,1519.5,1520.5,0,0,4169300.0,6358372450.0,1530.5,1531.5,1519.5,1520.5,4169300.0,1519.5,1523.5,1517.5,1521.5,0,0,4666900.0,7095297450.0,1519.5,1523.5,1517.5,1521.5,4666900.0,-9.0,-0.5880431231623653
2022-05-30,84110,6538496550.0,4575798700.0,341213750.0,1560873850.0,12042351650.0,724268950.0,249762250.0,4271300.0,2989000.0,223200.0,1019300.0,7865600.0,473800.0,163400.0,1520.0,1539.5,1518.5,1531.0,0,0,8502800.0,13016382850.0,1.0,1520.0,1539.5,1518.5,1531.0,8502800.0,1520.0,1537.5,1518.5,1535.5,0,0,3607400.0,5509757100.0,1520.0,1537.5,1518.5,1535.5,3607400.0,1533.0,1539.5,1531.0,1531.0,0,0,4895400.0,7506625750.0,1533.0,1539.5,1531.0,1531.0,4895400.0,11.0,0.7236842105263158
2022-05-31,84110,13509507600.0,14169948150.0,305298300.0,959366750.0,27280478200.0,1393692700.0,269949900.0,8882200.0,9324100.0,200300.0,630100.0,17943700.0,916000.0,177000.0,1522.5,1533.5,1514.0,1519.0,0,0,19036700.0,28944120800.0,1.0,1522.5,1533.5,1514.0,1519.0,19036700.0,1522.5,1532.5,1522.5,1532.0,0,0,2953500.0,4508530250.0,1522.5,1532.5,1522.5,1532.0,2953500.0,1531.0,1533.5,1514.0,1519.0,0,0,16083200.0,24435590550.0,1531.0,1533.5,1514.0,1519.0,16083200.0,-3.5,-0.22988505747126436
2022-06-01,84110,7535323050.0,4371085700.0,533607200.0,1855581650.0,13469928200.0,517079450.0,308589950.0,4884300.0,2832900.0,346100.0,1203500.0,8731400.0,335400.0,200000.0,1533.5,1549.5,1531.0,1546.0,0,0,9266800.0,14295597600.0,1.0,1533.5,1549.5,1531.0,1546.0,9266800.0,1533.5,1549.5,1531.0,1541.5,0,0,4691900.0,7234341300.0,1533.5,1549.5,1531.0,1541.5,4691900.0,1540.0,1546.0,1538.5,1546.0,0,0,4574900.0,7061256300.0,1540.0,1546.0,1538.5,1546.0,4574900.0,12.5,0.8151287903488751
2022-06-02,84110,7021786200.0,4243221900.0,240303250.0,852816600.0,10258200900.0,1786947700.0,312979350.0,4587000.0,2773000.0,156800.0,557100.0,6702600.0,1167100.0,204200.0,1537.5,1541.0,1525.5,1528.0,0,0,8073900.0,12358127950.0,1.0,1537.5,1541.0,1525.5,1528.0,8073900.0,1537.5,1541.0,1528.0,1530.0,0,0,3725300.0,5715346000.0,1537.5,1541.0,1528.0,1530.0,3725300.0,1529.0,1532.0,1525.5,1528.0,0,0,4348600.0,6642781950.0,1529.0,1532.0,1525.5,1528.0,4348600.0,-9.5,-0.6178861788617886
2022-06-03,84110,3157058800.0,3429668900.0,309422300.0,923273750.0,6807892650.0,742189850.0,269341250.0,2061100.0,2239200.0,202000.0,602400.0,4444000.0,484900.0,175800.0,1528.0,1536.0,1528.0,1533.0,0,0,5104700.0,7819423750.0,1.0,1528.0,1536.0,1528.0,1533.0,5104700.0,1528.0,1536.0,1528.0,1533.5,0,0,2417600.0,3703098800.0,1528.0,1536.0,1528.0,1533.5,2417600.0,1533.0,1534.5,1528.0,1533.0,0,0,2687100.0,4116324950.0,1533.0,1534.5,1528.0,1533.0,2687100.0,5.0,0.32722513089005234
2022-06-06,84110,3751683250.0,3192480850.0,225788300.0,502795900.0,6911505650.0,578134750.0,183107900.0,2451400.0,2085400.0,147400.0,328400.0,4515000.0,378000.0,119600.0,1530.5,1534.5,1525.0,1531.0,0,0,5012600.0,7672748300.0,1.0,1530.5,1534.5,1525.0,1531.0,5012600.0,1530.5,1533.0,1525.0,1531.0,0,0,1921200.0,2938239600.0,1530.5,1533.0,1525.0,1531.0,1921200.0,1532.0,1534.5,1528.0,1531.0,0,0,3091400.0,4734508700.0,1532.0,1534.5,1528.0,1531.0,3091400.0,0.5,0.03266906239790918
2022-06-07,84110,5254167300.0,3018464800.0,654150500.0,1368895750.0,9397537700.0,485944550.0,412196100.0,3392200.0,1950900.0,421900.0,884300.0,6068800.0,314000.0,266500.0,1542.0,1556.0,1538.5,1545.5,0,0,6649300.0,10295678350.0,1.0,1542.0,1556.0,1538.5,1545.5,6649300.0,1542.0,1556.0,1538.5,1552.5,0,0,3795900.0,5881656050.0,1542.0,1556.0,1538.5,1552.5,3795900.0,1555.5,1555.5,1542.5,1545.5,0,0,2853400.0,4414022300.0,1555.5,1555.5,1542.5,1545.5,2853400.0,3.5,0.2269779507133593
2022-06-08,84110,8640000150.0,11461405750.0,399244700.0,635709450.0,17734891300.0,2913574800.0,487893950.0,5659800.0,7511900.0,261000.0,416600.0,11621700.0,1908600.0,319000.0,1535.5,1543.0,1521.5,1523.0,0,0,13849300.0,21136360050.0,1.0,1535.5,1543.0,1521.5,1523.0,13849300.0,1535.5,1543.0,1522.0,1525.5,0,0,6089400.0,9313200150.0,1535.5,1543.0,1522.0,1525.5,6089400.0,1527.0,1527.0,1521.5,1523.0,0,0,7759900.0,11823159900.0,1527.0,1527.0,1521.5,1523.0,7759900.0,-12.5,-0.81406707912732
2022-06-09,84110,8501279200.0,3943219400.0,380336650.0,2227711150.0,13707951950.0,1034631700.0,309962750.0,5551800.0,2573900.0,248000.0,1453300.0,8948700.0,675900.0,202400.0,1523.0,1543.0,1522.0,1528.0,0,0,9827000.0,15052546400.0,1.0,1523.0,1543.0,1522.0,1528.0,9827000.0,1523.0,1543.0,1522.0,1540.5,0,0,4218800.0,6468061550.0,1523.0,1543.0,1522.0,1540.5,4218800.0,1538.5,1541.0,1528.0,1528.0,0,0,5608200.0,8584484850.0,1538.5,1541.0,1528.0,1528.0,5608200.0,5.0,0.3282994090610637
2022-06-10,84110,8218552950.0,9431278250.0,476122450.0,570036000.0,15579280250.0,2905373250.0,211336150.0,5430600.0,6233300.0,314800.0,376700.0,10296000.0,1919700.0,139700.0,1517.0,1525.0,1506.0,1506.0,0,0,12355400.0,18695989650.0,1.0,1517.0,1525.0,1506.0,1506.0,12355400.0,1517.0,1525.0,1513.0,1514.0,0,0,6064000.0,9199922750.0,1517.0,1525.0,1513.0,1514.0,6064000.0,1515.0,1515.5,1506.0,1506.0,0,0,6291400.0,9496066900.0,1515.0,1515.5,1506.0,1506.0,6291400.0,-11.0,-0.7251153592617008
2022-06-13,84110,6955254800.0,6529314900.0,431525800.0,754390700.0,13147961300.0,1201391150.0,321133750.0,4649100.0,4362100.0,288700.0,503700.0,8785100.0,804000.0,214500.0,1487.0,1502.5,1486.5,1500.5,0,0,9803600.0,14670486200.0,1.0,1487.0,1502.5,1486.5,1500.5,9803600.0,1487.0,1500.5,1486.5,1495.5,0,0,5294300.0,7905832150.0,1487.0,1500.5,1486.5,1495.5,5294300.0,1500.0,1502.5,1497.5,1500.5,0,0,4509300.0,6764654050.0,1500.0,1502.5,1497.5,1500.5,4509300.0,13.5,0.9078681909885675
2022-06-14,84110,6420867400.0,5634415850.0,116047450.0,856897650.0,11918115650.0,967412850.0,142699850.0,4272300.0,3749900.0,77300.0,570000.0,7930300.0,644300.0,94900.0,1494.5,1509.5,1494.0,1505.0,0,0,8669500.0,13028228350.0,1.0,1494.5,1509.5,1494.0,1505.0,8669500.0,1494.5,1509.5,1494.0,1506.0,0,0,3737400.0,5612913300.0,1494.5,1509.5,1494.0,1506.0,3737400.0,1506.0,1507.0,1499.5,1505.0,0,0,4932100.0,7415315050.0,1506.0,1507.0,1499.5,1505.0,4932100.0,10.5,0.702576112412178
2022-06-15,84110,8040394000.0,4708422350.0,165727450.0,1534936500.0,13075513750.0,1186111950.0,187854600.0,5335800.0,3123600.0,110000.0,1018400.0,8674800.0,788500.0,124500.0,1501.0,1514.0,1499.5,1509.0,0,0,9587800.0,14449480300.0,1.0,1501.0,1514.0,1499.5,1509.0,9587800.0,1501.0,1511.0,1499.5,1504.0,0,0,4703400.0,7073194700.0,1501.0,1511.0,1499.5,1504.0,4703400.0,1510.0,1514.0,1507.0,1509.0,0,0,4884400.0,7376285600.0,1510.0,1514.0,1507.0,1509.0,4884400.0,8.0,0.5329780146568954
2022-06-16,84110,10176939350.0,4185299800.0,648836800.0,2508847050.0,15993054550.0,1155737500.0,371130950.0,6667800.0,2743400.0,425300.0,1642600.0,10477200.0,758800.0,243100.0,1515.0,1533.0,1510.0,1526.5,0,0,11479100.0,17519923000.0,1.0,1515.0,1533.0,1510.0,1526.5,11479100.0,1515.0,1533.0,1510.0,1528.5,0,0,6247600.0,9533870350.0,1515.0,1533.0,1510.0,1528.5,6247600.0,1528.5,1530.5,1522.5,1526.5,0,0,5231500.0,7986052650.0,1528.5,1530.5,1522.5,1526.5,5231500.0,11.5,0.759075907590759
2022-06-17,84110,13533637950.0,9015335000.0,386677100.0,1036269850.0,22503137700.0,1191675350.0,277106850.0,8916500.0,5941800.0,254900.0,682900.0,14826700.0,786700.0,182700.0,1517.5,1526.0,1510.5,1520.0,0,0,15796100.0,23971919900.0,1.0,1517.5,1526.0,1510.5,1520.0,15796100.0,1517.5,1526.0,1511.0,1516.0,0,0,5242400.0,7953689950.0,1517.5,1526.0,1511.0,1516.0,5242400.0,1517.0,1520.0,1510.5,1520.0,0,0,10553700.0,16018229950.0,1517.0,1520.0,1510.5,1520.0,10553700.0,2.5,0.16474464579901155
2022-06-20,84110,6127821150.0,5337418000.0,407071200.0,1033565750.0,11800284150.0,731606300.0,373985650.0,4019600.0,3503700.0,266900.0,677000.0,7741600.0,480400.0,245200.0,1520.0,1536.5,1515.0,1525.5,0,0,8467200.0,12905876100.0,1.0,1520.0,1536.5,1515.0,1525.5,8467200.0,1520.0,1536.5,1515.0,1519.5,0,0,4519600.0,6894230050.0,1520.0,1536.5,1515.0,1519.5,4519600.0,1520.0,1525.5,1517.0,1525.5,0,0,3947600.0,6011646050.0,1520.0,1525.5,1517.0,1525.5,3947600.0,5.5,0.3618421052631579
2022-06-21,84110,8812026100.0,3831332750.0,860337050.0,1652944700.0,14189285250.0,754336700.0,213018650.0,5700200.0,2476300.0,557400.0,1071300.0,9178400.0,488700.0,138100.0,1535.0,1554.5,1528.0,1553.0,0,0,9805200.0,15156640600.0,1.0,1535.0,1554.5,1528.0,1553.0,9805200.0,1535.0,1549.5,1528.0,1545.5,0,0,4928000.0,7589813850.0,1535.0,1549.5,1528.0,1545.5,4928000.0,1546.5,1554.5,1545.5,1553.0,0,0,4877200.0,7566826750.0,1546.5,1554.5,1545.5,1553.0,4877200.0,18.0,1.1726384364820848
2022-06-22,84110,7430632150.0,3613019250.0,330330150.0,1140146300.0,11483280750.0,770525450.0,260321650.0,4778900.0,2323300.0,212500.0,733700.0,7385100.0,495900.0,167400.0,1556.0,1559.0,1547.0,1558.0,0,0,8048400.0,12514127850.0,1.0,1556.0,1559.0,1547.0,1558.0,8048400.0,1556.0,1556.5,1547.0,1553.5,0,0,3223500.0,5004155350.0,1556.0,1556.5,1547.0,1553.5,3223500.0,1552.5,1559.0,1550.5,1558.0,0,0,4824900.0,7509972500.0,1552.5,1559.0,1550.5,1558.0,4824900.0,2.0,0.12853470437017994
2022-06-23,84110,6775722250.0,3210789100.0,441208000.0,754633950.0,10388972500.0,567482300.0,225898500.0,4319400.0,2047000.0,281400.0,481000.0,6622700.0,362100.0,144000.0,1556.0,1576.5,1556.0,1570.0,0,0,7128800.0,11182353300.0,1.0,1556.0,1576.5,1556.0,1570.0,7128800.0,1556.0,1576.5,1556.0,1564.5,0,0,3832100.0,6008595200.0,1556.0,1576.5,1556.0,1564.5,3832100.0,1566.5,1571.5,1565.0,1570.0,0,0,3296700.0,5173758100.0,1566.5,1571.5,1565.0,1570.0,3296700.0,14.0,0.8997429305912596
2022-06-24,84110,9716310300.0,6638428450.0,269825650.0,1022984350.0,14772838800.0,2176691000.0,698018950.0,6341200.0,4333700.0,176100.0,666600.0,9642000.0,1420200.0,455400.0,1532.0,1539.5,1524.0,1528.5,0,0,11517600.0,17647548750.0,1.0,1532.0,1539.5,1524.0,1528.5,11517600.0,1532.0,1539.5,1524.0,1533.5,0,0,6085600.0,9332751600.0,1532.0,1539.5,1524.0,1533.5,6085600.0,1534.0,1536.5,1528.0,1528.5,0,0,5432000.0,8314797150.0,1534.0,1536.5,1528.0,1528.5,5432000.0,-3.5,-0.22845953002610966
2022-06-27,84110,4633222400.0,3805469800.0,288382300.0,704859850.0,8246581200.0,875520650.0,309832500.0,3025000.0,2485400.0,187700.0,459000.0,5383300.0,571600.0,202200.0,1543.5,1547.5,1525.5,1528.5,0,0,6157100.0,9431934350.0,1.0,1543.5,1547.5,1525.5,1528.5,6157100.0,1543.5,1547.5,1529.0,1531.0,0,0,2737600.0,4206279800.0,1543.5,1547.5,1529.0,1531.0,2737600.0,1532.0,1532.5,1525.5,1528.5,0,0,3419500.0,5225654550.0,1532.0,1532.5,1525.5,1528.5,3419500.0,-15.0,-0.9718172983479106
2022-06-28,84110,5738471950.0,4164711600.0,464692700.0,1215680000.0,10849571700.0,497088150.0,236896400.0,3715600.0,2695900.0,301400.0,788900.0,7025800.0,322600.0,153400.0,1534.0,1550.0,1532.0,1550.0,0,0,7501800.0,11583556250.0,1.0,1534.0,1550.0,1532.0,1550.0,7501800.0,1534.0,1548.5,1532.0,1543.0,0,0,3138600.0,4836291200.0,1534.0,1548.5,1532.0,1543.0,3138600.0,1543.0,1550.0,1540.5,1550.0,0,0,4363200.0,6747265050.0,1543.0,1550.0,1540.5,1550.0,4363200.0,16.0,1.0430247718383312
